title,content,answer,solution,questionTypeCode,problemLevelCode,problemTypeCode,problemTypeDetailCode,metadata,createdDate,modifiedDate,contentID,classification,word_count,word_avg,word_hard,length,Difficulty_Level
내일도 무엇이 잘 나올 것으로 생각했나요?,"다음 날 아침, 한 밤 자고 일어나자마자 나는 화장실로 슝! 뿌르르, 뿌직! 쑤욱! 드디어 똥이 나왔어! “나왔다, 나왔어! 똥, 똥, 똥이 나왔어!” 오늘도 물을 많이 마시고 운동도 열심히 하고 채소도 많이 먹을 거야. 그럼 내일도 똥이 잘 나오겠지? 똥아, 안녕!",똥,지문에서 '그럼 내일도 똥이 잘 나오겠지?'라고 말하고 있어 똥이 잘 나올 것이라고 생각하고 있습니다.,QT01,PL03,PT02,PT0211,"{'options': ['물', '채소', '운동', '똥']}",2024-09-23T14:33:42.752687,2024-09-23T14:33:42.752687,9791165958541_40231,자연탐구,40.0,1.875,4.0,149.0,3
언제 화장실로 바로 달려갔을까요?,"다음 날 아침, 한 밤 자고 일어나자마자 나는 화장실로 슝! 뿌르르, 뿌직! 쑤욱! 드디어 똥이 나왔어! “나왔다, 나왔어! 똥, 똥, 똥이 나왔어!” 오늘도 물을 많이 마시고 운동도 열심히 하고 채소도 많이 먹을 거야. 그럼 내일도 똥이 잘 나오겠지? 똥아, 안녕!",다음 날 아침,지문에서 다음 날 아침에 화장실로 달려갔다고 명시되어 있기 때문입니다.,QT01,PL03,PT02,PT0211,"{'options': ['어제 오후', '오늘 아침', '다음 날 밤', '다음 날 아침']}",2024-09-23T14:33:42.752687,2024-09-23T14:33:42.752687,9791165958541_40231,자연탐구,40.0,1.875,4.0,149.0,3
결국 가장 완벽한 환경 지킴이 탈것은 어디에 있을까요?,"모두 집으로 돌아가는 길. 끄덕이, 툴툴이, 곰곰이 심사 위원과 사회자는 모두 같은 것을 타고 있어. 충전할 필요 없이 오래오래 달리고 배기가스도 내뿜지 않는 자전거를 말이야. 가장 완벽한 환경 지킴이 탈것은 바로 우리 가까이에 있었지. ",우리 가까이에 있었지.,지문에서 '가장 완벽한 환경 지킴이 탈것은 바로 우리 가까이에 있었지.'라는 내용이 있었기 때문입니다.,QT01,PL03,PT02,PT0211,"{'options': ['우리가 사는 도시에 있다.', '먼 나라에 있다.', '공원에 있다.', '우리 가까이에 있었지.']}",2024-09-23T14:33:42.752687,2024-09-23T14:33:42.752687,9791165435356_1013,자연탐구,34.0,3.125,7.0,133.0,3
집에 오자마자 무엇을 벌컥벌컥 마셨나요?,"집에 오자마자 나는 물을 벌컥벌컥 마셨어. “어제는 방귀가 뿡뿡 나왔고 오늘은 배가 쿡쿡 아프지만, 내일은 똥이 똥똥똥 나오겠지?” 나는 병원에 다시 가고 싶지 않았어. 그래서 엄마랑 산책도 하고, 땀이 뻘뻘 나도록 자전거도 탔어!",물,지문에서 주인공은 집에 오자마자 '물'을 벌컥벌컥 마셨다고 직접 언급했기 때문에 정답은 '물'입니다.,QT01,PL03,PT02,PT0211,"{'options': ['주스', '우유', '차', '물']}",2024-09-23T14:33:42.752687,2024-09-23T14:33:42.752687,9791165958541_40240,자연탐구,33.0,2.0,3.0,129.0,3
가장 완벽한 환경 지킴이 탈것은 무엇이었나요?,"모두 집으로 돌아가는 길. 끄덕이, 툴툴이, 곰곰이 심사 위원과 사회자는 모두 같은 것을 타고 있어. 충전할 필요 없이 오래오래 달리고 배기가스도 내뿜지 않는 자전거를 말이야. 가장 완벽한 환경 지킴이 탈것은 바로 우리 가까이에 있었지. ",자전거,지문에서 자전거가 충전할 필요 없이 오래 달리고 배기가스를 내뿜지 않는 환경 지킴이 탈것으로 언급되었기 때문입니다.,QT01,PL03,PT02,PT0211,"{'options': ['자동차', '버스', '자전거', '비행기']}",2024-09-23T14:33:42.752687,2024-09-23T14:33:42.752687,9791165435356_1013,자연탐구,34.0,3.125,7.0,133.0,3
모두는 무엇을 타고 집으로 돌아가고 있나요?,"모두 집으로 돌아가는 길. 끄덕이, 툴툴이, 곰곰이 심사 위원과 사회자는 모두 같은 것을 타고 있어. 충전할 필요 없이 오래오래 달리고 배기가스도 내뿜지 않는 자전거를 말이야. 가장 완벽한 환경 지킴이 탈것은 바로 우리 가까이에 있었지. ",자전거,지문에서 모두가 타고 있는 것은 '자전거'라고 언급되었기 때문입니다.,QT01,PL03,PT02,PT0211,"{'options': ['버스', '자동차', '지하철', '자전거']}",2024-09-23T14:33:42.752687,2024-09-23T14:33:42.752687,9791165435356_1013,자연탐구,34.0,3.125,7.0,133.0,3
환경 지킴이 탈것 대회는 언제 시작하나요?,"“자, 자! 지금부터 환경 지킴이 탈것 대회를 시작하겠습니다!” 빰빠라빰! 사회자가 대회 시작을 알리자 대회장이 시끄러워졌어. “호호! 우승자는 바로 나!” “아니야, 나야 나!” 탈것들은 서로 앞으로 나서며 뽐냈지. ",지금,지문에서 사회자가 대회 시작을 알리며 '지금부터'라고 하였기 때문에 대회는 지금 시작하는 것입니다.,QT01,PL03,PT02,PT0211,"{'options': ['어제', '내일', '다음 주', '지금']}",2024-09-23T14:33:42.752687,2024-09-23T14:33:42.752687,9791165435356_1000,자연탐구,27.0,3.5,5.0,122.0,3
고기를 좋아하는 사람은 누구인가요?,"“우아, 고기다! 고기! 내가 가장 좋아하는 고기반찬!” 나는 고기만 냠냠 쩝쩝! “솔이야, 다른 반찬도 한번 먹어 봐.” 엄마 말에 나는 고개를 절레절레. “고기, 고기! 고기만 먹을래요!” “고기만 먹다가 지난번처럼 똥이 안 나오면 어쩌려고?”",솔이,지문에서 솔이가 고기를 가장 좋아한다고 말했기 때문입니다.,QT01,PL03,PT02,PT0211,"{'options': ['아빠', '엄마', '친구', '솔이']}",2024-09-23T14:33:42.752687,2024-09-23T14:33:42.752687,9791165958541_40232,자연탐구,33.0,2.0,3.0,138.0,3
"무엇을 많이 마시고 채소도 잘 먹고, 운동도 열심히 하면, 똥이 나올 거라고 했나요?","나는 엄마와 함께 병원에 왔어. 의사 선생님이 내 배를 이리저리 눌러 보았어. 그리고 배 사진도 찍었지. “이런, 배 속에 똥이 찼네요. 물을 많이 마시고 채소도 잘 먹고, 운동도 열심히 하면, 똥이 쑤욱! 나올 거예요.”",물,지문에서 의사 선생님이 물을 많이 마시라고 말씀하셨기 때문입니다.,QT01,PL03,PT02,PT0211,"{'options': ['우유', '주스', '차', '물']}",2024-09-23T14:33:42.752687,2024-09-23T14:33:42.752687,9791165958541_40238,자연탐구,34.0,1.5714285714285714,2.0,124.0,3
나는 엄마와 어디에 왔나요?,"나는 엄마와 함께 병원에 왔어. 의사 선생님이 내 배를 이리저리 눌러 보았어. 그리고 배 사진도 찍었지. “이런, 배 속에 똥이 찼네요. 물을 많이 마시고 채소도 잘 먹고, 운동도 열심히 하면, 똥이 쑤욱! 나올 거예요.”",병원,본문에서 '나는 엄마와 함께 병원에 왔어'라고 말하고 있기 때문에 정답은 병원입니다.,QT01,PL03,PT02,PT0211,"{'options': ['학교', '공원', '집', '병원']}",2024-09-23T14:33:42.752687,2024-09-23T14:33:42.752687,9791165958541_40238,자연탐구,34.0,1.5714285714285714,2.0,124.0,3
대회 시작을 알린 사람은 누구인가요?,"“자, 자! 지금부터 환경 지킴이 탈것 대회를 시작하겠습니다!” 빰빠라빰! 사회자가 대회 시작을 알리자 대회장이 시끄러워졌어. “호호! 우승자는 바로 나!” “아니야, 나야 나!” 탈것들은 서로 앞으로 나서며 뽐냈지. ",사회자,사회자가 대회 시작을 알렸기 때문입니다.,QT01,PL03,PT02,PT0211,"{'options': ['탈것', '관중', '심판', '사회자']}",2024-09-23T14:33:42.752687,2024-09-23T14:33:42.752687,9791165435356_1000,자연탐구,27.0,3.5,5.0,122.0,3
알밤 빵은 무엇을 주워서 만들어야 하나요?,"8월 마지막 일요일, 돼지 분홍 씨가 말했어. “다음에는 고소한 알밤 빵을 만들어 올게요. 그런데 알밤을 주워서 만들어야 하니까 12월에 올 수 있어요.” 아기 너구리들은 돼지 분홍 씨를 기다리며 9월, 10월, 11월을 보냈어.",알밤,지문에서 돼지 분홍 씨가 알밤을 주워서 알밤 빵을 만들겠다고 했기 때문에 정답은 알밤입니다.,QT01,PL03,PT02,PT0211,"{'options': ['사과', '호두', '밤', '알밤']}",2024-09-23T14:33:42.752687,2024-09-23T14:33:42.752687,9791165958572_40503,자연탐구,32.0,1.25,2.0,128.0,3
언제 돼지 분홍 씨가 다음에는 알밤 빵을 만들어 오겠다고 했나요?,"8월 마지막 일요일, 돼지 분홍 씨가 말했어. “다음에는 고소한 알밤 빵을 만들어 올게요. 그런데 알밤을 주워서 만들어야 하니까 12월에 올 수 있어요.” 아기 너구리들은 돼지 분홍 씨를 기다리며 9월, 10월, 11월을 보냈어.",8월 마지막 일요일,돼지 분홍 씨는 8월 마지막 일요일에 알밤 빵을 만들어 오겠다고 말했습니다.,QT01,PL03,PT02,PT0211,"{'options': ['9월 첫째 일요일', '10월 마지막 일요일', '11월 첫째 월요일', '8월 마지막 일요일']}",2024-09-23T14:33:42.752687,2024-09-23T14:33:42.752687,9791165958572_40503,자연탐구,32.0,1.25,2.0,128.0,3
아기 너구리들은 유치원을 다니며 누구를 기다렸나요?,"아기 너구리들은 일주일 동안 즐겁게 유치원을 다니며 돼지 분홍 씨를 기다렸어. 월요일에는 친구들과 재잘재잘 이야기하고, 화요일에는 그림책을 재미있게 읽었어. 수요일에는 랄랄라 신나게 노래하고, 목요일에는 엉덩이를 씰룩씰룩 체조도 했지. 금요일에는 잔디밭에서 폴짝폴짝 뛰어놀고, 토요일에는 놀이터에서 주르륵 미끄럼틀을 탔어. 드디어 일요일! 아기 너구리들은 언덕에 올라 돼지 분홍 씨를 기다렸어.",돼지 분홍 씨,아기 너구리들은 돼지 분홍 씨를 기다렸습니다.,QT01,PL03,PT02,PT0211,"{'options': ['돌고래', '돼지 분홍 씨', '토끼', '곰']}",2024-09-23T14:33:42.752687,2024-09-23T14:33:42.752687,9791165958572_40502,자연탐구,47.0,1.0,1.0,220.0,3
일요일이 되자 아기 너구리들은 어디를 올랐나요?,"아기 너구리들은 일주일 동안 즐겁게 유치원을 다니며 돼지 분홍 씨를 기다렸어. 월요일에는 친구들과 재잘재잘 이야기하고, 화요일에는 그림책을 재미있게 읽었어. 수요일에는 랄랄라 신나게 노래하고, 목요일에는 엉덩이를 씰룩씰룩 체조도 했지. 금요일에는 잔디밭에서 폴짝폴짝 뛰어놀고, 토요일에는 놀이터에서 주르륵 미끄럼틀을 탔어. 드디어 일요일! 아기 너구리들은 언덕에 올라 돼지 분홍 씨를 기다렸어.",언덕,지문에서 아기 너구리들이 일요일에 언덕에 올라 돼지 분홍 씨를 기다렸다고 했기 때문입니다.,QT01,PL03,PT02,PT0211,"{'options': ['산', '언덕', '나무', '계단']}",2024-09-23T14:33:42.752687,2024-09-23T14:33:42.752687,9791165958572_40502,자연탐구,47.0,1.0,1.0,220.0,3
누가 와글와글 몰려왔나요?,"아기 너구리들이 와글와글 몰려왔어. “일주일 뒤에는 블루베리 아이스바를 가지고 올게요.” “일주일이요?” “일주일은 7일이에요. 월, 화, 수, 목, 금, 토, 일. 다음 일요일에 다시 만날 수 있어요.” 돼지 분홍 씨는 푸드 트럭을 타고 돌아갔어.",아기 너구리들,지문에서 아기 너구리들이 몰려왔다는 내용이 있기 때문입니다.,QT01,PL03,PT02,PT0211,"{'options': ['아기 여우들', '아기 토끼들', '아기 곰들', '아기 너구리들']}",2024-09-23T14:33:42.752687,2024-09-23T14:33:42.752687,9791165958572_40496,자연탐구,33.0,1.25,2.0,139.0,3
천연가스 자동차가 씽씽 쌩쌩 달린 장소는 어디인가요?,"천연가스 자동차도 신이 나서 대회장을 씽씽 쌩쌩 달렸어. 그런데 점점 느려지더니 제자리에 뚝! “어? 충전한 지 얼마 안 됐는데?” “한 번 충전해서 가는 거리가 짧군요.” 툴툴이 심사 위원이 고개를 절레절레 저었고, 곰곰이 심사 위원은 한숨만 푹푹 쉬었지. ",대회장,지문에서 천연가스 자동차가 달린 장소가 대회장이라고 나와 있기 때문에 정답은 대회장입니다.,QT01,PL03,PT02,PT0211,"{'options': ['학교', '공원', '역', '대회장']}",2024-09-23T14:33:42.752687,2024-09-23T14:33:42.752687,9791165435356_1011,자연탐구,37.0,3.75,6.0,145.0,3
대회장을 씽씽 쌩쌩 달린 자동차는 무엇인가요?,"천연가스 자동차도 신이 나서 대회장을 씽씽 쌩쌩 달렸어. 그런데 점점 느려지더니 제자리에 뚝! “어? 충전한 지 얼마 안 됐는데?” “한 번 충전해서 가는 거리가 짧군요.” 툴툴이 심사 위원이 고개를 절레절레 저었고, 곰곰이 심사 위원은 한숨만 푹푹 쉬었지. ",천연가스 자동차,지문에서 천연가스 자동차가 대회장을 달렸다고 명시되어 있기 때문입니다.,QT01,PL03,PT02,PT0211,"{'options': ['전기 자동차', '가솔린 자동차', '디젤 자동차', '천연가스 자동차']}",2024-09-23T14:33:42.752687,2024-09-23T14:33:42.752687,9791165435356_1011,자연탐구,37.0,3.75,6.0,145.0,3
무엇이 모두 팔렸나요?,"아기 너구리들이 아이스바를 아삭아삭. 블루베리 아이스바도 모두 팔렸어. “맛있는 아이스바, 매일 먹고 싶어요!” “그럼 배가 아플지도 몰라요. 일주일 뒤에 또 올게요.” “아하! 다음 일요일이요?” “네, 맞아요.”",블루베리 아이스바,지문에서 아기 너구리들이 블루베리 아이스바가 모두 팔렸다고 언급하고 있기 때문입니다.,QT01,PL03,PT02,PT0211,"{'options': ['사과 아이스바', '망고 아이스바', '딸기 아이스바', '블루베리 아이스바']}",2024-09-23T14:33:42.752687,2024-09-23T14:33:42.752687,9791165958572_40498,자연탐구,26.0,1.25,2.0,120.0,3
아기 너구리들이 아이스바를 매일 먹고 싶다고 하자 언제 또 오겠다고 했나요?,"아기 너구리들이 아이스바를 아삭아삭. 블루베리 아이스바도 모두 팔렸어. “맛있는 아이스바, 매일 먹고 싶어요!” “그럼 배가 아플지도 몰라요. 일주일 뒤에 또 올게요.” “아하! 다음 일요일이요?” “네, 맞아요.”",일주일 뒤,아기 너구리들은 배가 아플 수 있다고 하며 일주일 뒤에 다시 오겠다고 말했습니다.,QT01,PL03,PT02,PT0211,"{'options': ['이번 주 토요일', '다음 주 일요일', '내일', '일주일 뒤']}",2024-09-23T14:33:42.752687,2024-09-23T14:33:42.752687,9791165958572_40498,자연탐구,26.0,1.25,2.0,120.0,3
돼지 분홍 씨는 무엇을 보여주며 말했나요?,"“이제 곧 8월이 시작돼요.” 돼지 분홍 씨가 달력을 보여 주며 말했어. “8월 한 달 동안에는 일요일마다 올게요. 여러 가지 아이스바를 가지고요.” “한 달은 얼마 동안이에요?” “하루가 7번 모이면 일주일이고, 하루가 30번쯤 모이면 한 달이에요.”",달력,지문에서 돼지 분홍 씨가 달력을 보여주며 이야기한다고 했기 때문입니다.,QT01,PL03,PT02,PT0211,"{'options': ['책', '지도가', '모형', '달력']}",2024-09-23T14:33:42.752687,2024-09-23T14:33:42.752687,9791165958572_40499,자연탐구,34.0,2.333333333333333,4.0,141.0,3
용이 살았다는 전설이 있는 곳은 어디인가요?,"“그거 알아? 이 동굴에 용이 살았다는 전설이 있어.” “이무기가 푸른 용으로 승천해서 청룡이란 이름이 붙었대.” 조용한 동굴에 형, 누나들의 이야기 소리가 울리자 정말로 전설 속의 용이 나올 것처럼 신비로웠어요. 그때 선생님이 말했어요. “용은 잘 모르겠지만 종유석은 바로 저기 있구나.” 동굴 위쪽을 올려다본 대원들은 감탄을 했어요. “우와, 꼭 고드름 같아요.”",동굴,지문에서 '이 동굴에 용이 살았다는 전설이 있어.'라고 하여 동굴이 답임을 알 수 있습니다.,QT01,PL03,PT02,PT0211,"{'options': ['산', '바다', '동굴', '숲']}",2024-09-23T14:33:42.753687,2024-09-23T14:33:42.753687,9791157026302_43864,자연탐구,49.0,3.142857142857143,7.0,205.0,3
전기 자동차는 신이 나서 달린 곳은 어디인가요?,"그다음 전기로만 달리는 전기 자동차가 나왔어. “나는 배기가스를 전혀 내뿜지 않으니 걱정 마세요.” 전기 자동차는 신이 나서 대회장을 씽씽 달렸어. “오호! 이거예요, 이거!” 끄덕이 심사 위원이 고개를 마구 끄덕거렸어. 그런데. ",대회장,전기 자동차가 대회장에서 씽씽 달렸기 때문에 정답은 대회장입니다.,QT01,PL03,PT02,PT0211,"{'options': ['학교', '가게', '공원', '대회장']}",2024-09-23T14:33:42.753687,2024-09-23T14:33:42.753687,9791165435356_1003,자연탐구,30.0,3.0,4.0,129.0,3
